inn,year,net_profit,interest,tax,ebitda
1435301012,2022,-28225.0,2688.0,0.0,-25537.0
1435301012,2021,2289.0,5994.0,-311.0,7972.0
1435301012,2023,14396.0,860.0,-1549.0,13707.0
1435301012,2025,75059.0,203.0,-10830.0,64432.0
1435301012,2024,31100.0,2474.0,-4599.0,28975.0
5040139343,2025,431.0,100.0,-1613.0,-1082.0
5040139343,2023,22034.0,15716.0,-8231.0,29519.0
5040139343,2021,25279.0,48359.0,-21704.0,51934.0
5040139343,2024,12439.0,4879.0,-3071.0,14247.0
5040139343,2022,1079.0,6918.0,-21554.0,-13557.0
9721052516,2022,381.0,25.0,-130.0,276.0
9721052516,2023,163.0,0.0,-42.0,121.0
9721052516,2021,-1826.0,,48.0,
5905256640,2025,36964.0,0.0,-12322.0,24642.0
5905256640,2023,8003.0,,-2003.0,
5905256640,2024,-504.0,,,
5905256640,2021,17339.0,,-4366.0,
5905256640,2022,3344.0,,-856.0,
3851994281,2024,1452.0,16719.0,-8191.0,9980.0
3851994281,2022,1147.0,6208.0,9248.0,16603.0
3851994281,2023,1394.0,6841.0,-1554.0,6681.0
3851994281,2021,4813.0,2057.0,2132.0,9002.0
3851994281,2025,376.0,16003.0,-4775.0,11604.0
7202088233,2023,34833.0,,-7980.0,
7202088233,2021,509582.0,,-121291.0,
7202088233,2022,87898.0,,-22902.0,
7202088233,2024,39631.0,,-10092.0,
7202088233,2025,8737.0,,-2743.0,
5905025730,2024,1753.0,,4338.0,
5905025730,2023,6975.0,,3704.0,
5905025730,2021,-8262.0,,905.0,
5905025730,2025,4118.0,,1373.0,
5905025730,2022,8081.0,,2283.0,
5504136842,2025,20630.0,,,
5504136842,2024,-5146.0,,,
5504136842,2023,14895.0,,,
5504136842,2022,2456.0,,,
5504136842,2021,16070.0,,,
7802342428,2024,-11723.0,,-2900.0,
7802342428,2021,,,-404.0,
7802342428,2022,,,-241.0,
7802342428,2023,94.0,,-24.0,
7802342428,2025,-477208.0,,-250.0,
5905255501,2025,17343.0,1747.0,-5962.0,13128.0
5905255501,2024,53360.0,3832.0,-12207.0,44985.0
5905255501,2021,-8704.0,913.0,,
5905255501,2023,32767.0,568.0,-11163.0,22172.0
5905255501,2022,7230.0,58.0,-1082.0,6206.0
1326223981,2021,-796.0,,544.0,
1326223981,2022,2268.0,,730.0,
1326223981,2025,-671.0,,-462.0,
1326223981,2024,7896.0,,1746.0,
1326223981,2023,3959.0,,1468.0,
5642021797,2024,-63054.0,,,
5642021797,2023,-166924.0,,0.0,
5642021797,2025,0.0,0.0,,
5642021797,2021,8046.0,39424.0,-3263.0,44207.0
5642021797,2022,2233.0,41788.0,-1102.0,42919.0
7814203997,2021,3557.0,638.0,-889.0,3306.0
7814203997,2024,3927.0,2645.0,982.0,7554.0
7814203997,2025,3526.0,855.0,-1175.0,3206.0
7814203997,2023,2130.0,1511.0,533.0,4174.0
7814203997,2022,2235.0,859.0,558.0,3652.0
1648036070,2023,2215.0,20.0,775.0,3010.0
1648036070,2022,723.0,130.0,274.0,1127.0
1648036070,2025,19970.0,0.0,-5995.0,13975.0
1648036070,2021,807.0,0.0,278.0,1085.0
1648036070,2024,5993.0,203.0,1504.0,7700.0
7706800259,2021,35464.0,,-10223.0,
7706800259,2022,82538.0,,-23967.0,
7706800259,2025,34325.0,3794.0,-15609.0,22510.0
7706800259,2024,34151.0,436.0,-13303.0,21284.0
7706800259,2023,43788.0,,-14139.0,
4712023870,2024,5138.0,,1285.0,
4712023870,2023,15752.0,,3938.0,
4712023870,2022,7884.0,,1971.0,
4712023870,2021,7924.0,,1980.0,
4712023870,2025,13163.0,218.0,-4388.0,8993.0
3128110845,2022,,,,
3128110845,2021,0.0,,0.0,
5310020302,2023,0.0,0.0,0.0,0.0
5310020302,2024,0.0,,,
5310020302,2021,414.0,558.0,-245.0,727.0
5310020302,2025,-2434.0,,-14.0,
5310020302,2022,-137389.0,4117.0,-135.0,-133407.0
5905015027,2021,4045.0,,-5385.0,
5905015027,2025,-206019.0,6746.0,-1962.0,-201235.0
5905015027,2022,-18308.0,,2282.0,
5905015027,2023,2063.0,,499.0,
5905015027,2024,2879.0,,-719.0,
6950186629,2024,2402.0,938.0,-601.0,2739.0
6950186629,2022,2194.0,289.0,-567.0,1916.0
6950186629,2023,1358.0,681.0,-343.0,1696.0
6950186629,2025,1327.0,198.0,-442.0,1083.0
6950186629,2021,3368.0,,-879.0,
7751191344,2022,-3700.0,,-954.0,
7751191344,2023,-1392.0,,-1054.0,
7751191344,2021,-197.0,,-714.0,
7751191344,2024,276.0,,0.0,
7751191344,2025,-1131.0,0.0,-19.0,-1150.0
5836683912,2024,,,,
5836683912,2021,1.0,,,
5836683912,2022,,,,
5836683912,2025,,,,
5836683912,2023,0.0,,,
7751132500,2023,979.0,,-102.0,
7751132500,2021,1814.0,,-1264.0,
7751132500,2024,847.0,,-653.0,
7751132500,2025,969.0,485.0,-387.0,1067.0
7751132500,2022,1336.0,,-1115.0,
7734346527,2025,1936.0,10470.0,-684.0,11722.0
7734346527,2021,19558.0,,-5413.0,
7734346527,2023,7388.0,,-3760.0,
7734346527,2022,10227.0,,-3277.0,
7734346527,2024,15666.0,,-5349.0,
5032223697,2022,44.0,92.0,11.0,147.0
5032223697,2023,6.0,0.0,2.0,8.0
5032223697,2024,0.0,,2081.0,
5032223697,2025,13249.0,,-2577.0,
5032223697,2021,95.0,,21.0,
5501087435,2025,2036.0,0.0,-140.0,1896.0
5501087435,2024,12222.0,,-3074.0,
5501087435,2021,4532.0,,-1241.0,
5501087435,2023,37638.0,,-9474.0,
5501087435,2022,724.0,,-1538.0,
3018310640,2021,7314.0,1335.0,-2024.0,6625.0
3018310640,2022,6921.0,2069.0,-1730.0,7260.0
3018310640,2023,7289.0,1607.0,-1822.0,7074.0
3018310640,2025,578.0,2025.0,-1235.0,1368.0
3018310640,2024,2385.0,2553.0,-1397.0,3541.0
7807378788,2023,6744.0,2406.0,-2344.0,6806.0
7807378788,2024,6881.0,10211.0,-1783.0,15309.0
7807378788,2025,-321359.0,19606.0,-74371.0,-376124.0
7807378788,2022,5630.0,1246.0,-1474.0,5402.0
7807378788,2021,3363.0,0.0,-1371.0,1992.0
7447245469,2021,15466.0,1407.0,-4160.0,12713.0
7447245469,2022,6014.0,1882.0,-1741.0,6155.0
7447245469,2025,19114.0,6001.0,-7016.0,18099.0
7447245469,2023,9659.0,2161.0,-2315.0,9505.0
7447245469,2024,42011.0,5546.0,-11237.0,36320.0
4205280010,2023,19076.0,,-4736.0,
4205280010,2025,639.0,0.0,-261.0,378.0
4205280010,2024,11475.0,,-2798.0,
4205280010,2021,18690.0,833.0,-4774.0,14749.0
4205280010,2022,2586.0,0.0,-691.0,1895.0
5501104634,2023,-1557.0,3631.0,-13.0,2061.0
5501104634,2021,29694.0,4603.0,-6088.0,28209.0
5501104634,2024,-4423.0,1405.0,736.0,-2282.0
5501104634,2022,3859.0,5080.0,-129.0,8810.0
5501104634,2025,939.0,178.0,-331.0,786.0
1660284551,2022,6158.0,,-1529.0,
1660284551,2025,54764.0,,-18447.0,
1660284551,2021,16221.0,,-4236.0,
1660284551,2024,1955.0,,-4239.0,
1660284551,2023,13859.0,,-3738.0,
7017347839,2022,10323.0,900.0,-3879.0,7344.0
7017347839,2023,21421.0,1244.0,-5464.0,17201.0
7017347839,2024,4452.0,4510.0,-1580.0,7382.0
7017347839,2025,2016.0,3233.0,-1459.0,3790.0
7017347839,2021,176.0,818.0,-1059.0,-65.0
7453136073,2023,9531.0,6751.0,-2500.0,13782.0
7453136073,2021,5631.0,7964.0,-1490.0,12105.0
7453136073,2024,1948.0,3361.0,-13.0,5296.0
7453136073,2022,4385.0,8162.0,-1322.0,11225.0
326484614,2021,3346.0,,-988.0,
326484614,2024,5364.0,,-1349.0,
326484614,2022,16132.0,,-4046.0,
326484614,2023,6469.0,,-1617.0,
326484614,2025,3501.0,,-1167.0,
6660139088,2022,1631.0,,566.0,
6660139088,2021,12027.0,,3300.0,
6660139088,2025,794.0,,-182.0,
6660139088,2024,510.0,,1061.0,
6660139088,2023,6694.0,,2230.0,
8602153626,2025,2192.0,,0.0,
8602153626,2024,2256.0,,-376.0,
8602153626,2022,-444.0,34.0,237.0,-173.0
8602153626,2023,10207.0,0.0,29.0,10236.0
8602153626,2021,2155.0,27.0,-266.0,1916.0
5044080411,2025,-2464.0,,-1.0,
5044080411,2021,83.0,,209.0,
5044080411,2023,150.0,,524.0,
5044080411,2024,-5347.0,,98.0,
5044080411,2022,10.0,,330.0,
9729009255,2023,16418.0,18923.0,1270.0,36611.0
9729009255,2024,18657.0,0.0,-5238.0,13419.0
9729009255,2021,2934.0,,-733.0,
9729009255,2025,5057.0,0.0,-2229.0,2828.0
9729009255,2022,5352.0,262.0,-1303.0,4311.0
2536201841,2021,782.0,0.0,-334.0,448.0
2536201841,2022,-6275.0,1460.0,-333.0,-5148.0
2536201841,2023,-2192.0,1498.0,-2606.0,-3300.0
7452074410,2021,142.0,35.0,206.0,383.0
7452074410,2022,1682.0,-148.0,-157.0,1377.0
5260455520,2021,1884.0,123.0,-536.0,1471.0
5260455520,2024,8332.0,206.0,-2083.0,6455.0
5260455520,2023,8594.0,194.0,-1820.0,6968.0
5260455520,2025,30746.0,0.0,-10249.0,20497.0
5260455520,2022,2492.0,998.0,-735.0,2755.0
3009010792,2022,2071.0,,401.0,
3009010792,2021,-57322.0,,314.0,
3009010792,2024,92016.0,70.0,447.0,92533.0
3009010792,2023,-4276.0,,149.0,
3009010792,2025,-20419.0,2.0,-12604.0,-33021.0
9201001963,2021,52.0,,28.0,
9201001963,2024,-90.0,,92.0,
9201001963,2022,23.0,,2.0,
9201001963,2025,-16.0,,-18.0,
9201001963,2023,4.0,,3.0,
6164290564,2022,2996.0,2683.0,-1658.0,4021.0
6164290564,2023,6018.0,1827.0,-1760.0,6085.0
6164290564,2025,7259.0,31.0,-2525.0,4765.0
6164290564,2024,6665.0,2980.0,-1942.0,7703.0
6164290564,2021,4912.0,3442.0,-1429.0,6925.0
7717154455,2024,353.0,,-21934.0,
7717154455,2022,691.0,0.0,-360.0,331.0
7717154455,2021,925.0,1473.0,-397.0,2001.0
7717154455,2025,12500.0,0.0,-4326.0,8174.0
7717154455,2023,2335.0,,-616.0,
6671458086,2025,108.0,,-748.0,
6671458086,2022,6673.0,0.0,580.0,7253.0
6671458086,2021,395.0,173.0,823.0,1391.0
6671458086,2023,758.0,,815.0,
6671458086,2024,3208.0,,609.0,
6229079330,2022,930.0,0.0,263.0,1193.0
6229079330,2021,318.0,0.0,81.0,399.0
6229079330,2025,3296.0,,-780.0,
6229079330,2023,444.0,,159.0,
6229079330,2024,1155.0,,544.0,
1435121718,2024,10086.0,,-2108.0,
1435121718,2021,25562.0,,-6487.0,
1435121718,2022,39607.0,,-9902.0,
1435121718,2025,10301.0,0.0,-3330.0,6971.0
1435121718,2023,4493.0,,-1392.0,
2409001423,2021,469.0,,216.0,
2409001423,2022,17.0,,4.0,
2409001423,2025,0.0,,-14.0,
2409001423,2023,-3722.0,,0.0,
2409001423,2024,0.0,,,
5440108420,2024,,,,
5440108420,2023,,,,
5440108420,2025,2427.0,,-878.0,
9723049396,2023,5589.0,25895.0,-1793.0,29691.0
9723049396,2021,7596.0,10819.0,4921.0,23336.0
9723049396,2022,1272.0,18633.0,-461.0,19444.0
9723049396,2025,1291.0,129337.0,-1972.0,128656.0
9723049396,2024,2015.0,32134.0,1018.0,35167.0
7203353149,2022,40624.0,,,
7203353149,2024,76028.0,,7939.0,
7203353149,2025,4277.0,0.0,-3370.0,907.0
7203353149,2021,28581.0,,,
7203353149,2023,53866.0,,,
1328002794,2024,28056.0,,3626.0,
1328002794,2021,39822.0,1.0,1016.0,40839.0
1328002794,2023,54396.0,0.0,889.0,55285.0
1328002794,2022,10483.0,3.0,2202.0,12688.0
1328002794,2025,80199.0,,-2928.0,
2452020415,2021,-1085.0,,147.0,
2452020415,2024,3601.0,,913.0,
2452020415,2023,1813.0,,472.0,
2452020415,2022,2262.0,,632.0,
2452020415,2025,3582.0,,1223.0,
5906123875,2025,13231.0,3280.0,2041.0,18552.0
5906123875,2022,910.0,0.0,228.0,1138.0
5906123875,2021,9288.0,46.0,1877.0,11211.0
5906123875,2024,6533.0,128.0,1666.0,8327.0
5906123875,2023,2236.0,1331.0,892.0,4459.0
7841087860,2021,505.0,,-127.0,
7841087860,2022,1447.0,,-362.0,
274964938,2022,3347.0,,-837.0,
274964938,2021,542.0,,41.0,
274964938,2024,1218.0,,-304.0,
274964938,2023,1593.0,,-398.0,
1327030453,2024,7430.0,,-615.0,
1327030453,2022,-43245.0,,10245.0,
1327030453,2023,-31244.0,,-6965.0,
1327030453,2021,52949.0,,-13316.0,
6623051325,2024,3362.0,,-1086.0,
6623051325,2023,2178.0,0.0,-547.0,1631.0
6623051325,2021,13561.0,46.0,-3118.0,10489.0
6623051325,2025,2126.0,0.0,-1065.0,1061.0
6623051325,2022,9618.0,378.0,-2451.0,7545.0
7731283269,2021,1755.0,0.0,0.0,1755.0
7731283269,2024,551.0,,-136.0,
7731283269,2025,-7090.0,,-88.0,
7731283269,2023,9419.0,0.0,0.0,9419.0
7731283269,2022,739.0,0.0,0.0,739.0
6670400929,2022,32048.0,133.0,-9948.0,22233.0
6670400929,2021,231076.0,0.0,-63012.0,168064.0
6670400929,2024,-43169.0,59.0,-2992.0,-46102.0
6670400929,2023,-77730.0,0.0,1077.0,-76653.0
2463101546,2024,26214.0,0.0,-507.0,25707.0
2463101546,2021,35867.0,273.0,-11818.0,24322.0
2463101546,2025,13.0,,-766.0,
2463101546,2023,3772.0,631.0,-780.0,3623.0
2463101546,2022,31074.0,897.0,-14347.0,17624.0
1639056866,2022,24268.0,,-6115.0,
1639056866,2023,44565.0,,-10474.0,
1639056866,2021,14856.0,,-5467.0,
1639056866,2025,513641.0,0.0,-173867.0,339774.0
1639056866,2024,312385.0,,-78569.0,
3528230914,2022,189.0,,-146.0,
3528230914,2025,365.0,1293.0,-241.0,1417.0
3528230914,2024,5093.0,3204.0,247.0,8544.0
3528230914,2023,1157.0,1.0,-292.0,866.0
3528230914,2021,2773.0,,-227.0,
7814662510,2021,-394.0,,-6.0,
7814662510,2025,1113.0,,-1508.0,
7814662510,2024,2970.0,,-1187.0,
7814662510,2022,-425.0,,-28.0,
7814662510,2023,137.0,,-275.0,
1614012176,2025,-1029.0,452.0,-9.0,-586.0
1614012176,2022,6422.0,271.0,1829.0,8522.0
1614012176,2023,-317.0,181.0,243.0,107.0
1614012176,2024,-934.0,1750.0,181.0,997.0
1614012176,2021,124.0,504.0,-824.0,-196.0
6321416509,2022,589.0,0.0,457.0,1046.0
6321416509,2023,332.0,,370.0,
6321416509,2025,-1444.0,,0.0,
6321416509,2021,7849.0,1.0,-2272.0,5578.0
6321416509,2024,-2240.0,,176.0,
2222839841,2022,-117189.0,,30166.0,
2222839841,2021,750.0,,-548.0,
2222839841,2023,42362.0,2.0,-10775.0,31589.0
6234169130,2022,174.0,,43.0,
6234169130,2024,606.0,,151.0,
6234169130,2023,185.0,,46.0,
6234169130,2025,1515.0,,-505.0,
6234169130,2021,937.0,,234.0,
6319093949,2023,1374.0,,-1220.0,
6319093949,2025,3035.0,3559.0,-1114.0,5480.0
6319093949,2022,1788.0,,-1139.0,
6319093949,2021,78.0,,-607.0,
6319093949,2024,2558.0,2649.0,-760.0,4447.0
5506044210,2021,455.0,,109.0,
5506044210,2022,621.0,,597.0,
5506044210,2025,934.0,,-853.0,
5506044210,2024,8162.0,,1083.0,
5506044210,2023,8140.0,,1114.0,
4207010450,2022,-48704.0,10.0,-123.0,-48817.0
4207010450,2021,276.0,,-321.0,
4207010450,2023,-13807.0,0.0,0.0,-13807.0
4207010450,2024,-526.0,,,
6227008333,2024,1560.0,0.0,,
6227008333,2025,6866.0,0.0,,
6227008333,2022,7683.0,,,
6227008333,2023,1294.0,,,
6227008333,2021,6075.0,,,
1215095396,2022,8272.0,0.0,-2117.0,6155.0
1215095396,2021,-32734.0,1445.0,419.0,-30870.0
1215095396,2023,6212.0,,-4187.0,
1215095396,2025,-6152.0,,-86.0,
1215095396,2024,9763.0,,-5456.0,
1655211580,2023,255.0,0.0,-525.0,-270.0
1655211580,2025,4856.0,219.0,-1265.0,3810.0
1655211580,2022,9700.0,537.0,-2839.0,7398.0
1655211580,2021,37849.0,,-1877.0,
1655211580,2024,11889.0,,-1679.0,
2320231071,2023,215.0,,0.0,
2320231071,2025,-15110.0,,-14032.0,
2320231071,2024,-4614.0,,,
2320231071,2022,14.0,,11.0,
2320231071,2021,-1528.0,,31.0,
1901057460,2022,17383.0,502.0,-4346.0,13539.0
1901057460,2025,6610.0,84.0,-1156.0,5538.0
1901057460,2023,9128.0,105.0,2282.0,11515.0
1901057460,2024,44605.0,251.0,11151.0,56007.0
1901057460,2021,5132.0,218.0,-826.0,4524.0
7445016858,2025,2095.0,122.0,-1175.0,1042.0
7445016858,2022,5470.0,763.0,-1917.0,4316.0
7445016858,2023,14217.0,717.0,-3936.0,10998.0
7445016858,2024,7865.0,103.0,-2258.0,5710.0
7445016858,2021,-11574.0,,2334.0,
4704060074,2023,4007.0,2126.0,-1367.0,4766.0
4704060074,2024,2057.0,2513.0,-1006.0,3564.0
4704060074,2021,7795.0,2215.0,-2284.0,7726.0
4704060074,2022,9153.0,2052.0,-2588.0,8617.0
4704060074,2025,3046.0,-3294.0,-1620.0,-1868.0
9725001287,2023,13589.0,182.0,-4546.0,9225.0
9725001287,2021,1583.0,540.0,-976.0,1147.0
9725001287,2025,-22171.0,1599.0,-4356.0,-24928.0
9725001287,2022,5368.0,223.0,-1628.0,3963.0
9725001287,2024,55.0,1792.0,-3276.0,-1429.0
1648036601,2024,757.0,468.0,261.0,1486.0
1648036601,2023,39688.0,185.0,4211.0,44084.0
1648036601,2022,15532.0,0.0,4029.0,19561.0
1648036601,2021,4915.0,377.0,1377.0,6669.0
1648036601,2025,-23872.0,0.0,0.0,-23872.0
5250070930,2021,36791.0,,-9205.0,
5250070930,2025,8415.0,0.0,-2948.0,5467.0
5250070930,2023,-1081.0,,-338.0,
5250070930,2024,2433.0,,-779.0,
5250070930,2022,35002.0,,-8855.0,
3329039825,2022,2911.0,,-93.0,
3329039825,2021,-4666.0,,-262.0,
3329039825,2023,-3404.0,,-208.0,
5835104440,2025,405.0,,-135.0,
5835104440,2022,181.0,,-45.0,
5835104440,2021,205.0,,-51.0,
5835104440,2023,279.0,,-70.0,
5835104440,2024,346.0,,-87.0,
1001283040,2021,9258.0,,2224.0,
1001283040,2024,19410.0,313.0,1762.0,21485.0
1001283040,2022,14492.0,,1928.0,
1001283040,2025,3399.0,346.0,-2049.0,1696.0
1001283040,2023,9214.0,,1598.0,
6670405500,2023,4567.0,,1098.0,
6670405500,2022,2323.0,,603.0,
6670405500,2021,348.0,,87.0,
6670405500,2024,7143.0,,1037.0,
6670405500,2025,-1718.0,,-903.0,
2903003743,2025,12614.0,,-4304.0,
2903003743,2021,991.0,,282.0,
2903003743,2022,3116.0,,802.0,
2903003743,2024,6964.0,,1750.0,
2903003743,2023,3240.0,,873.0,
7455019110,2022,-33797.0,4308.0,8221.0,-21268.0
7455019110,2024,-22059.0,2231.0,0.0,-19828.0
7455019110,2021,-1660.0,5584.0,22.0,3946.0
7455019110,2025,-5318.0,0.0,-1.0,-5319.0
7455019110,2023,2268.0,-4056.0,4377.0,2589.0
6658399875,2022,21614.0,0.0,-4860.0,16754.0
6658399875,2021,58975.0,0.0,-10715.0,48260.0
6658399875,2023,2930.0,10167.0,-3528.0,9569.0
6658399875,2024,187983.0,4209.0,-51136.0,141056.0
6658399875,2025,483494.0,4217.0,-161163.0,326548.0
5243019316,2021,34619.0,2549.0,-8654.0,28514.0
5243019316,2022,13848.0,2617.0,-3462.0,13003.0
5243019316,2023,26294.0,575.0,-6574.0,20295.0
5243019316,2025,19644.0,,-5540.0,
5243019316,2024,25480.0,0.0,-6372.0,19108.0
7728373956,2022,3910.0,,-929.0,
7728373956,2023,31595.0,,-8400.0,
7728373956,2025,5215.0,0.0,-5423.0,-208.0
7728373956,2021,6059.0,,-1352.0,
7728373956,2024,9045.0,,-5612.0,
5078008935,2022,13784.0,,8387.0,
5078008935,2025,31048.0,,-10906.0,
5078008935,2023,28426.0,,7274.0,
5078008935,2021,-645.0,,1212.0,
5078008935,2024,39015.0,,9828.0,
1513043241,2022,12844.0,,,
1513043241,2025,140676.0,91.0,-46892.0,93875.0
1513043241,2023,59300.0,,,
1513043241,2021,19033.0,,0.0,
1513043241,2024,9258.0,,-2314.0,
2443021620,2025,-15541.0,,-664.0,
2443021620,2021,-1551.0,,-389.0,
2443021620,2024,90642.0,,-700.0,
2443021620,2023,2895.0,,-713.0,
2443021620,2022,5751.0,,-434.0,
7729774090,2023,-6670.0,,11.0,
7729774090,2021,20657.0,,,
7729774090,2024,-1187.0,,51.0,
7729774090,2025,-990.0,,-8.0,
7729774090,2022,-139996.0,0.0,28.0,-139968.0
8911029432,2022,20570.0,,6051.0,
8911029432,2021,8416.0,,2318.0,
8911029432,2024,13240.0,,2400.0,
8911029432,2023,31779.0,,7631.0,
8911029432,2025,5207.0,0.0,-3880.0,1327.0
3664245290,2022,-1088.0,,-119.0,
3664245290,2024,55.0,,-80.0,
3664245290,2021,-680.0,,-3.0,
3664245290,2025,-263.0,,-135.0,
3664245290,2023,391.0,,-357.0,
2223626243,2021,-159.0,,-365.0,
2223626243,2022,979.0,,-264.0,
2223626243,2023,-10035.0,185.0,-98.0,-9948.0
2223626243,2024,203.0,532.0,-52.0,683.0
2223626243,2025,-75.0,0.0,-138.0,-213.0
6950164632,2025,522.0,0.0,-1576.0,-1054.0
6950164632,2023,1530.0,0.0,-7001.0,-5471.0
6950164632,2024,191.0,0.0,-3192.0,-3001.0
6950164632,2022,89.0,,-989.0,
6950164632,2021,543.0,,-136.0,
7448146076,2021,1686.0,,-1708.0,
7448146076,2022,20640.0,,-3487.0,
7448146076,2025,20053.0,0.0,-10106.0,9947.0
7448146076,2024,27730.0,,-7685.0,
7448146076,2023,12474.0,,-5283.0,
6658460840,2022,18764.0,6505.0,-716.0,24553.0
6658460840,2023,13046.0,4189.0,-3261.0,13974.0
6658460840,2025,33.0,0.0,-11.0,22.0
6658460840,2021,40770.0,9337.0,-405.0,49702.0
6658460840,2024,1931.0,4771.0,-508.0,6194.0
2464125998,2025,2814.0,,-1163.0,
2464125998,2023,7948.0,,-1987.0,
2464125998,2022,6315.0,,-1693.0,
2464125998,2021,6171.0,,-1575.0,
2464125998,2024,5854.0,,-1453.0,
7706442589,2021,4006.0,3644.0,-1481.0,6169.0
7706442589,2023,475.0,11552.0,494.0,12521.0
7706442589,2022,629.0,9443.0,-540.0,9532.0
7706442589,2025,313839.0,0.0,-105120.0,208719.0
7706442589,2024,19098.0,29015.0,5010.0,53123.0
2466181691,2022,550.0,,317.0,
2466181691,2024,2391.0,,857.0,
2466181691,2025,1367.0,,-497.0,
2466181691,2021,2644.0,,812.0,
2466181691,2023,2793.0,,1141.0,
7734001650,2023,-42334.0,1977.0,9799.0,-30558.0
7734001650,2022,-19157.0,,4538.0,
7734001650,2024,-127714.0,19505.0,46943.0,-61266.0
7734001650,2025,-123109.0,41208.0,39220.0,-42681.0
7734001650,2021,-21942.0,0.0,4912.0,-17030.0
6367040859,2023,270.0,,,
6367040859,2025,12178.0,,,
6367040859,2022,3008.0,,,
6367040859,2024,291.0,,,
6367040859,2021,2495.0,,,
6950034231,2024,3223.0,,721.0,
6950034231,2025,1057.0,,-454.0,
6950034231,2022,3366.0,,905.0,
6950034231,2021,2789.0,,698.0,
6950034231,2023,8614.0,,2154.0,
6453104827,2025,292.0,0.0,-98.0,194.0
6453104827,2024,863.0,,-216.0,
6453104827,2021,9741.0,,-2435.0,
6453104827,2023,2195.0,,-563.0,
6453104827,2022,8189.0,,-2058.0,
3804032390,2023,-6608.0,,1416.0,
3804032390,2024,-25682.0,,1639.0,
3804032390,2022,2387.0,,1149.0,
3804032390,2021,21235.0,,1478.0,
3804032390,2025,59149.0,,-1018.0,
263017082,2024,,,,
263017082,2022,871.0,0.0,218.0,1089.0
263017082,2023,,,,
263017082,2021,-2080.0,91.0,-695.0,-2684.0
7718184043,2024,780.0,,195.0,
7718184043,2023,2903.0,,726.0,
7718184043,2021,1961.0,203.0,490.0,2654.0
7718184043,2022,3586.0,0.0,897.0,4483.0
7714801305,2023,62.0,,-17.0,
7714801305,2021,-12543.0,,2979.0,
7714801305,2022,0.0,,0.0,
1102061389,2024,647.0,1788.0,-962.0,1473.0
1102061389,2023,53073.0,,-13274.0,
1102061389,2022,39930.0,,-10033.0,
1102061389,2021,53897.0,,-13246.0,
1102061389,2025,10.0,12072.0,245.0,12327.0
6501251937,2021,-20554.0,,338.0,
6501251937,2022,-3480.0,,2382.0,
6501251937,2025,3363.0,16.0,-1645.0,1734.0
6501251937,2023,9889.0,,2330.0,
6501251937,2024,23793.0,,4395.0,
7810685806,2021,313.0,,-336.0,
7810685806,2022,-2701.0,,-62.0,
7810685806,2024,-680.0,,2.0,
7810685806,2023,-6010.0,,0.0,
7810685806,2025,-83973.0,,,
5401380285,2025,6951.0,0.0,-1898.0,5053.0
5401380285,2024,532.0,54.0,-711.0,-125.0
5401380285,2021,4037.0,,658.0,
5401380285,2022,5246.0,288.0,767.0,6301.0
5401380285,2023,3776.0,432.0,698.0,4906.0
7445038770,2025,0.0,,0.0,
7445038770,2022,42.0,,10.0,
7445038770,2023,0.0,,0.0,
7445038770,2021,850.0,,,
7445038770,2024,302.0,,75.0,
7736281610,2025,139.0,0.0,-764.0,-625.0
7736281610,2021,7620.0,95.0,-1488.0,6227.0
7736281610,2022,7443.0,49.0,-1942.0,5550.0
7736281610,2023,1843.0,398.0,-1975.0,266.0
7736281610,2024,2428.0,174.0,-2586.0,16.0
4205114694,2022,3269.0,,-817.0,
4205114694,2025,-10906.0,0.0,,
4205114694,2023,4954.0,,-1238.0,
4205114694,2024,-91927.0,4564.0,0.0,-87363.0
4205114694,2021,2573.0,,-643.0,
5249053458,2021,,,218.0,
5249053458,2023,,,183.0,
5249053458,2022,,,192.0,
5249053458,2024,,,141.0,
2801227222,2021,3664.0,,-916.0,
2801227222,2025,6633.0,,-3393.0,
2801227222,2023,1347.0,,870.0,
2801227222,2022,1730.0,,-432.0,
2801227222,2024,8875.0,,1183.0,
2902053526,2025,-4138.0,0.0,1329.0,-2809.0
2902053526,2024,357.0,2104.0,-66.0,2395.0
2902053526,2023,35.0,707.0,-69.0,673.0
2902053526,2021,3095.0,,-1780.0,
2902053526,2022,1225.0,52.0,-796.0,481.0
2902053117,2024,11367.0,98.0,3144.0,14609.0
2902053117,2021,3867.0,480.0,1525.0,5872.0
2902053117,2022,5220.0,0.0,1709.0,6929.0
2902053117,2023,7285.0,2052.0,5524.0,14861.0
2902053117,2025,129.0,0.0,-2631.0,-2502.0
2320198804,2024,16823.0,2461.0,-5703.0,13581.0
2320198804,2021,8695.0,672.0,-3228.0,6139.0
2320198804,2022,18306.0,2224.0,-4981.0,15549.0
2320198804,2025,17279.0,3375.0,-8876.0,11778.0
2320198804,2023,9704.0,2341.0,-3520.0,8525.0
9703069041,2022,60.0,,-15.0,
9703069041,2023,4377.0,,-1094.0,
9728053117,2025,4660.0,,-537.0,
9728053117,2024,2997.0,,683.0,
9728053117,2022,-1068.0,,-137.0,
9728053117,2023,1928.0,,1091.0,
2204088462,2021,484.0,,121.0,
2204088462,2025,-6121.0,,0.0,
2204088462,2023,8994.0,,2249.0,
2204088462,2022,1114.0,,278.0,
2204088462,2024,2062.0,,151.0,
7720304943,2023,51.0,,719.0,
7720304943,2022,14674.0,,1612.0,
